row tindex
time
outputvalue
force
0
13/26/34
-4.0
0.01
1
13/26/36
912.0
-0.04
2
13/26/38
1461.0
-0.07
3
13/26/40
682.0
-0.03
4
13/26/41
-125.0
0.01
5
13/26/43
-629.0
0.04
6
13/26/45
-3770.0
0.19
7
13/26/47
-6464.0
0.33
8
13/26/49
-6962.0
0.35
9
13/26/51
-5282.0
0.27
10
13/26/52
-3616.0
0.19
11
13/26/54
-1742.0
0.09
12
13/26/56
-1004.0
0.06
13
13/26/58
-4871.0
0.25
14
13/27/00
-6637.0
0.34
15
13/27/01
-5294.0
0.27
16
13/27/03
-3439.0
0.18
17
13/27/05
-1609.0
0.09
18
13/27/07
-99.0
0.01
19
13/27/09
-4122.0
0.21
20
13/27/12
-5968.0
0.3
21
13/27/13
-5109.0
0.26
22
13/27/15
-2542.0
0.13
23
13/27/17
-957.0
0.05
24
13/27/19
-3280.0
0.17
25
13/27/21
-2393.0
0.12
26
13/27/23
-2811.0
0.15
27
13/27/24
-5082.0
0.26
28
13/27/26
-3587.0
0.18
29
13/27/28
-5077.0
0.26
30
13/27/30
-5238.0
0.27
31
13/27/32
-1881.0
0.1
32
13/27/33
-3647.0
0.19
33
13/27/35
-4990.0
0.25
34
13/27/37
-3547.0
0.18
35
13/27/39
-1726.0
0.09
36
13/27/41
-3610.0
0.18
37
13/27/43
-4940.0
0.25
38
13/27/44
-2628.0
0.14
39
13/27/46
-1755.0
0.09
40
13/27/48
-2529.0
0.13
41
13/27/50
-316.0
0.02
42
13/27/52
-3508.0
0.18
43
13/27/53
-4360.0
0.22
44
13/27/55
-3590.0
0.18
45
13/27/57
-1591.0
0.08
46
13/27/59
-3471.0
0.18
47
13/28/01
-4995.0
0.25
48
13/28/02
-3176.0
0.16
49
13/28/04
-1787.0
0.09
50
13/28/06
-3343.0
0.17
51
13/28/08
8.0
0.01
52
13/28/10
-1633.0
0.09
53
13/28/11
295.0
-0.01
54
13/28/13
-2375.0
0.12
55
13/28/15
-2527.0
0.13
56
13/28/19
-1763.0
0.09
57
13/28/20
3015.0
-0.14
58
13/28/22
-411.0
0.03
59
13/28/24
-2057.0
0.11
60
13/28/26
-1496.0
0.08
61
13/28/28
5072.0
-0.25
62
13/28/30
-1911.0
0.1
63
13/28/31
622.0
-0.03
64
13/28/33
1168.0
-0.05
65
13/28/35
1898.0
-0.09
66
13/28/37
221.0
-0.01
67
13/28/39
3232.0
-0.15
68
13/28/40
3125.0
-0.15
69
13/28/42
-1412.0
0.08
70
13/28/44
-891.0
0.05
71
13/28/46
381.0
-0.01
72
13/28/48
5302.0
-0.26
73
13/28/49
-2217.0
0.12
74
13/28/51
-1890.0
0.1
75
13/28/53
-272.0
0.02
76
13/28/55
1669.0
-0.08
77
13/28/57
3526.0
-0.17
78
13/28/59
562.0
-0.02
79
13/29/01
3076.0
-0.15
80
13/29/02
424.0
