row tindex
-4118.74
81
22/14/34
-184.0
-1803.58
82
22/14/35
266.0
2610.92
83
22/14/37
96.0
943.22
84
22/14/39
-241.0
-2362.75
85
22/14/41
-159.0
-1558.33
86
22/14/43
29.0
285.95
87
22/14/44
360.0
3533.06
88
22/14/46
-260.0
-2549.14
89
22/14/48
-159.0
-1558.33
90
22/14/50
-312.0
-3059.26
91
22/14/52
-137.0
-1342.51
92
22/14/53
461.0
4523.87
93
22/14/56
-442.0
-4334.56
94
22/14/57
-298.0
-2921.92
95
22/14/59
-210.0
-2058.64
96
22/15/01
-95.0
-930.49
97
22/15/03
-227.0
-2225.41
98
22/15/05
662.0
6495.68
99
22/15/06
-132.0
-1293.46
100
22/15/08
-327.0
-3206.41
101
22/15/10
-457.0
-4481.71
102
22/15/12
-238.0
-2333.32
103
22/15/14
-246.0
-2411.8
104
22/15/15
-61.0
-596.95
105
22/15/17
-159.0
-1558.33
106
22/15/19
87.0
854.93
107
22/15/21
318.0
3121.04
108
22/15/23
-109.0
-1067.83
109
22/15/25
150.0
1472.96
110
22/15/27
-130.0
-1273.84
111
22/15/29
-258.0
-2529.52
112
22/15/30
-230.0
-2254.84
113
22/15/32
8.0
79.94
114
22/15/34
-376.0
-3687.1
115
22/15/36
408.0
4003.94
116
22/15/38
-243.0
-2382.37
117
22/15/39
-596.0
-5845.3
118
22/15/41
-233.0
-2284.27
119
22/15/43
-331.0
-3245.65
120
22/15/45
48.0
472.34
121
22/15/47
-257.0
-2519.71
122
22/15/48
-29.0
-283.03
123
22/15/50
-124.0
-1214.98
124
22/15/52
-662.0
-6492.76
125
22/15/54
-121.0
-1185.55
126
22/15/56
-99.0
-969.73
127
22/15/57
-24.0
-233.98
128
22/15/59
110.0
1080.56
129
22/16/01
128.0
1257.14
130
22/16/03
-475.0
-4658.29
131
22/16/05
-373.0
-3657.67
132
22/16/06
-368.0
-3608.62
133
22/16/08
193.0
1894.79
134
22/16/10
-233.0
-2284.27
135
22/16/12
-263.0
-2578.57
136
22/16/14
39.0
384.05
137
22/16/15
-144.0
-1411.18
138
22/16/17
-120.0
-1175.74
139
22/16/19
215.0
2110.61
140
22/16/21
-142.0
-1391.56
141
22/16/23
187.0
1835.93
142
22/16/24
175.0
1718.21
143
22/16/26
-187.0
-1833.01
144
22/16/28
-316.0
-3098.5
145
22/16/30
217.0
2130.23
146
22/16/32
-800.0
-7846.54
147
22/16/34
-196.0
-1921.3
148
22/16/35
-16.0
-155.5
149
22/16/37
-259.0
-2539.33
150
22/16/39
212.0
2081.18
151
22/16/41
259.0
2542.25
152
22/16/43
53.0
521.39
153
22/16/44
-296.0
-2902.3
154
22/16/46
-274.0
-2686.48
155
22/16/48
103.0
1011.89
156
22/16/50
-769.0
-7542.43
157
22/16/52
278.0
2728.64
158
22/16/53
384.0
3768.5
159
22/16/55
-411.0
-4030.45
160
22/16/57
-63.0
-616.57
161
22/16/59
-183.0
-1793.77
162
22/17/01
-34.0
-332.08
163
22/17/02
-241.0
-2362.75
164
22/17/04
-28.0
-273.22
165
22/17/06
-102.0
-999.16
166
22/17/08
-334.0
-3275.08
167
22/17/11
-65.0
-636.19
168
22/17/12
-192.0
-1882.06
169
22/17/14
-86.0
-842.2
170
22/17/16
1.0
11.27
171
22/17/18
-214.0
-2097.88
172
22/17/20
137.0
1345.43
173
22/17/21
-310.0
-3039.64
174
22/17/23
133.0
1306.19
175
22/17/25
184.0
1806.5
176
22/17/27
-479.0
-4697.53
177
22/17/29
-160.0
-1568.14
178
22/17/30
242.0
2375.48
179
22/17/32
-185.0
-1813.39
180
22/17/34
94.0
923.6
181
22/17/36
-154.0
-1509.28
182
22/17/38
20.0
197.66
183
22/17/39
-0.0
1.46
184
22/17/41
79.0
776.45
185
22/17/43
206.0
2022.32
186
22/17/45
-451.0
-4422.85
187
22/17/47
-89.0
-871.63
188
22/17/48
-195.0
-1911.49
189
22/17/50
-77.0
-753.91
190
22/17/52
248.0
2434.34
191
22/17/54
-100.0
-979.54
192
22/17/56
-180.0
-1764.34
193
22/17/57
125.0
1227.71
194
22/17/59
-257.0
-2519.71
195
22/18/01
-105.0
-1028.59
196
22/18/03
-11.0
-106.45
197
22/18/05
-263.0
-2578.57
198
22/18/07
-87.0
-852.01
199
22/18/09
110.0
1080.56
200
22/18/11
-64.0
-626.38
201
22/18/12
-214.0
-2097.88
202
22/18/14
55.0
541.01
203
22/18/16
56.0
550.82
204
22/18/18
-466.0
-4570.0
205
22/18/20
-496.0
-4864.3
206
22/18/22
-435.0
-4265.89
207
22/18/23
-291.0
-2853.25
208
22/18/25
171.0
1678.97
209
22/18/27
-225.0
-2205.79
210
22/18/29
-180.0
-1764.34
211
22/18/31
-106.0
-1038.4
212
22/18/33
188.0
1845.74
213
22/18/35
-58.0
-567.52
214
22/18/37
-444.0
-4354.18
215
22/18/38
-228.0
-2235.22
216
22/18/40
139.0
1365.05
217
22/18/43
-183.0
-1793.77
218
22/18/45
-82.0
-802.96
219
22/18/46
143.0
1404.29
220
22/18/48
-222.0
-2176.36
221
22/18/50
-120.0
-1175.74
222
22/18/52
-377.0
-3696.91
223
22/18/54
-281.0
-2755.15
224
22/18/55
-496.0
-4864.3
225
22/18/57
-69.0
-675.43
226
22/18/59
-79.0
-773.53
227
22/19/01
-145.0
-1420.99
228
22/19/03
-245.0
-2401.99
229
22/19/05
-538.0
-5276.32
230
22/19/07
-272.0
-2666.86
231
22/19/08
-101.0
-989.35
232
22/19/10
552.0
5416.58
233
22/19/12
197.0
1934.03
234
22/19/14
-44.0
-430.18
235
22/19/16
-473.0
-4638.67
236
22/19/18
-94.0
-920.68
237
22/19/19
-163.0
-1597.57
238
22/19/21
-14.0
-135.88
239
22/19/23
-142.0
-1391.56
240
22/19/25
-128.0
-1254.22
241
22/19/27
-427.0
-4187.41
242
22/19/28
-261.0
-2558.95
243
22/19/30
-633.0
-6208.27
244
22/19/32
388.0
3807.74
245
22/19/34
40.0
393.86
246
22/19/36
141.0
1384.67
247
22/19/37
-340.0
-3333.94
248
22/19/39
-132.0
-1293.46
249
22/19/41
24.0
236.9
250
22/19/43
-130.0
-1273.84
251
22/19/45
-152.0
-1489.66
252
22/19/47
-232.0
-2274.46
253
22/19/48
-600.0
-5884.54
254
22/19/50
-228.0
-2235.22
255
22/19/52
-857.0
-8405.71
256
22/19/54
-133.0
-1303.27
257
22/19/56
-46.0
-449.8
258
22/19/58
-178.0
-1744.72
259
22/19/59
-364.0
-3569.38
260
22/20/01
-415.0
-4069.69
261
22/20/03
48.0
472.34
262
22/20/05
-215.0
-2107.69
263
22/20/07
-25.0
-243.79
264
22/20/08
-59.0
-577.33
265
22/20/10
-317.0
-3108.31
266
22/20/12
98.0
962.84
267
22/20/14
-135.0
-1322.89
268
22/20/16
-80.0
-783.34
269
22/20/18
102.0
1002.08
270
22/20/20
173.0
1698.59
271
22/20/22
-275.0
-2696.29
272
22/20/23
-582.0
-5707.96
273
22/20/26
-339.0
-3324.13
274
22/20/27
-370.0
-3628.24
275
22/20/29
-499.0
-4893.73
276
22/20/31
-354.0
-3471.28
277
22/20/33
250.0
2453.96
278
22/20/35
-47.0
-459.61
279
22/20/37
75.0
737.21
280
22/20/39
397.0
3896.03
281
22/20/40
188.0
1845.74
282
22/20/42
1.0
11.27
283
22/20/44
165.0
1620.11
284
22/20/46
59.0
580.25
285
22/20/48
-217.0
-2127.31
286
22/20/50
-93.0
-910.87
287
22/20/51
-283.0
-2774.77
288
22/20/53
22.0
217.28
289
22/20/55
-42.0
-410.56
290
22/20/57
-399.0
-3912.73
291
22/20/59
-52.0
-508.66
292
22/21/01
234.0
2297.0
293
22/21/03
-250.0
-2451.04
294
22/21/05
-106.0
-1038.4
295
22/21/06
115.0
1129.61
296
22/21/08
242.0
2375.48
297
22/21/10
-265.0
-2598.19
298
22/21/12
-83.0
-812.77
299
22/21/13
106.0
1041.32
300
22/21/16
97.0
953.03
301
22/21/17
-274.0
-2686.48
302
22/21/19
-224.0
-2195.98
303
22/21/21
-192.0
-1882.06
304
22/21/23
276.0
2709.02
305
22/21/25
18.0
178.04
306
22/21/26
-80.0
-783.34
307
22/21/28
-20.0
-194.74
308
22/21/30
-120.0
-1175.74
309
22/21/32
-720.0
-7061.74
310
22/21/34
-206.0
-2019.4
311
22/21/35
-307.0
-3010.21
312
22/21/37
-293.0
-2872.87
313
22/21/39
200.0
1963.46
314
22/21/41
-262.0
-2568.76
315
22/21/43
-359.0
-3520.33
316
22/21/44
-284.0
-2784.58
317
22/21/46
-270.0
-2647.24
318
22/21/48
9.0
89.75
319
22/21/50
-91.0
-891.25
320
22/21/52
-116.0
-1136.5
321
22/21/53
-251.0
-2460.85
322
22/21/55
169.0
1659.35
323
22/21/57
259.0
2542.25
324
22/21/59
-147.0
-1440.61
325
22/22/01
-121.0
-1185.55
326
22/22/02
-313.0
-3069.07
327
22/22/04
41.0
403.67
328
22/22/06
183.0
1796.69
329
22/22/08
-363.0
-3559.57
330
22/22/10
-396.0
-3883.3
331
22/22/11
105.0
1031.51
