row tindex
-1872.25
83
21/29/57
-237.0
-2323.51
84
21/29/59
118.0
1159.04
85
21/30/00
-14.0
-135.88
86
21/30/02
380.0
3729.26
87
21/30/04
95.0
933.41
88
21/30/06
-215.0
-2107.69
89
21/30/08
149.0
1463.15
90
21/30/09
614.0
6024.8
91
21/30/11
-84.0
-822.58
92
21/30/13
347.0
3405.53
93
21/30/15
-122.0
-1195.36
94
21/30/17
38.0
374.24
95
21/30/19
297.0
2915.03
96
21/30/20
11.0
109.37
97
21/30/22
400.0
3925.46
98
21/30/24
-36.0
-351.7
99
21/30/26
13.0
128.99
100
21/30/28
311.0
3052.37
101
21/30/31
-50.0
-489.04
102
21/30/33
9.0
89.75
103
21/30/34
390.0
3827.36
104
21/30/36
139.0
1365.05
105
21/30/38
390.0
3827.36
106
21/30/40
-11.0
-106.45
107
21/30/42
-224.0
-2195.98
108
21/30/43
106.0
1041.32
109
21/30/45
194.0
1904.6
110
21/30/47
-198.0
-1940.92
111
21/30/49
181.0
1777.07
112
21/30/51
-78.0
-763.72
113
21/30/52
-305.0
-2990.59
114
21/30/54
117.0
1149.23
115
21/30/56
53.0
521.39
116
21/30/58
-211.0
-2068.45
117
21/31/00
320.0
3140.66
118
21/31/02
227.0
2228.33
119
21/31/04
-207.0
-2029.21
120
21/31/05
-2.0
-18.16
121
21/31/07
-99.0
-969.73
122
21/31/09
-118.0
-1156.12
123
21/31/11
-208.0
-2039.02
124
21/31/13
368.0
3611.54
125
21/31/14
-116.0
-1136.5
126
21/31/16
122.0
1198.28
127
21/31/18
-306.0
-3000.4
128
21/31/20
221.0
2169.47
129
21/31/21
196.0
1924.22
130
21/31/23
-362.0
-3549.76
131
21/31/26
447.0
4386.53
132
21/31/27
148.0
1453.34
133
21/31/29
-160.0
-1568.14
134
21/31/31
-106.0
-1038.4
135
21/31/33
193.0
1894.79
136
21/31/35
328.0
3219.14
137
21/31/36
-75.0
-734.29
138
21/31/38
148.0
1453.34
139
21/31/42
202.0
1983.08
140
21/31/44
31.0
305.57
141
21/31/45
352.0
3454.58
142
21/31/47
-233.0
-2284.27
143
21/31/49
160.0
1571.06
144
21/31/51
88.0
864.74
145
21/31/53
311.0
3052.37
146
21/31/55
82.0
805.88
147
21/31/57
63.0
619.49
148
21/31/58
-76.0
-744.1
149
21/32/00
189.0
1855.55
150
21/32/02
408.0
4003.94
151
21/32/04
-277.0
-2715.91
152
21/32/05
-128.0
-1254.22
153
21/32/07
103.0
1011.89
154
21/32/09
-50.0
-489.04
155
21/32/11
50.0
491.96
156
21/32/13
355.0
3484.01
157
21/32/14
-174.0
-1705.48
158
21/32/16
151.0
1482.77
159
21/32/18
-166.0
-1627.0
160
21/32/20
203.0
1992.89
161
21/32/22
112.0
1100.18
162
21/32/24
6.0
60.32
163
21/32/25
-193.0
-1891.87
164
21/32/27
-125.0
-1224.79
165
21/32/29
41.0
403.67
166
21/32/31
113.0
1109.99
167
21/32/33
396.0
3886.22
168
21/32/34
335.0
3287.81
169
21/32/36
219.0
2149.85
170
21/32/38
167.0
1639.73
171
21/32/40
285.0
2797.31
172
21/32/42
473.0
4641.59
173
21/32/43
162.0
1590.68
174
21/32/45
18.0
178.04
175
21/32/47
572.0
5612.78
176
21/32/49
296.0
2905.22
177
21/32/51
-6.0
-57.4
178
21/32/53
-73.0
-714.67
179
21/32/54
-73.0
-714.67
180
21/32/56
-79.0
-773.53
181
21/32/58
-156.0
-1528.9
182
21/33/00
114.0
1119.8
183
21/33/02
-268.0
-2627.62
184
21/33/03
163.0
1600.49
185
21/33/05
196.0
1924.22
186
21/33/07
29.0
285.95
187
21/33/09
380.0
3729.26
188
21/33/11
258.0
2532.44
189
21/33/12
-195.0
-1911.49
190
21/33/14
232.0
2277.38
191
21/33/16
-68.0
-665.62
192
21/33/18
121.0
1188.47
193
21/33/20
100.0
982.46
194
21/33/21
160.0
1571.06
195
21/33/23
380.0
3729.26
196
21/33/25
177.0
1737.83
197
21/33/27
290.0
2846.36
198
21/33/29
241.0
2365.67
199
21/33/31
552.0
5416.58
200
21/33/33
-20.0
-194.74
201
21/33/34
-63.0
-616.57
202
21/33/36
261.0
2561.87
203
21/33/38
162.0
1590.68
204
21/33/40
-28.0
-273.22
205
21/33/42
158.0
1551.44
206
21/33/43
215.0
2110.61
207
21/33/45
279.0
2738.45
208
21/33/47
-139.0
-1362.13
209
21/33/49
-16.0
-155.5
210
21/33/51
179.0
1757.45
211
21/33/52
110.0
1080.56
212
21/33/54
162.0
1590.68
213
21/33/56
14.0
138.8
214
21/33/58
-314.0
-3078.88
215
21/34/00
-245.0
-2401.99
216
21/34/01
552.0
5416.58
217
21/34/03
128.0
1257.14
218
21/34/05
413.0
4052.99
219
21/34/07
-77.0
-753.91
220
21/34/09
24.0
236.9
221
21/34/10
28.0
276.14
222
21/34/12
277.0
2718.83
223
21/34/14
150.0
1472.96
224
21/34/16
366.0
3591.92
225
21/34/18
440.0
4317.86
226
21/34/19
-159.0
-1558.33
227
21/34/21
-118.0
-1156.12
228
21/34/23
-17.0
-165.31
229
21/34/25
-120.0
-1175.74
230
21/34/27
361.0
3542.87
